Date,District,PD_A,PD_P,PD_Y,MZ_A,MZ_P,MZ_Y,WH_A,WH_P,WH_Y,ML_A,ML_P,ML_Y,BW_A,BW_P,BW_Y,BL_A,BL_P,BL_Y
1987-88,Sankhuwasabha,11630.0,23530.0,2.02,9930.0,15200.0,1.53,1520.0,2010.0,1.32,2980.0,2680.0,0.9,0.0,0.0,0.0,240.0,240.0,1.0
1987-88,Saptari,68820.0,134120.0,1.95,540.0,980.0,1.81,12700.0,17680.0,1.39,220.0,220.0,1.0,0.0,0.0,0.0,80.0,60.0,0.75
1987-88,Sarlahi,52580.0,107410.0,2.04,9810.0,16460.0,1.68,13200.0,19010.0,1.44,770.0,690.0,0.9,0.0,0.0,0.0,200.0,160.0,0.8
1987-88,Sindhuli,7810.0,15150.0,1.94,10370.0,12700.0,1.22,4500.0,5990.0,1.33,2150.0,2150.0,1.0,0.0,0.0,0.0,200.0,200.0,1.0
1987-88,Sindhupalchok,5100.0,10010.0,1.96,10000.0,12000.0,1.2,4400.0,5820.0,1.32,2550.0,2550.0,1.0,0.0,0.0,0.0,360.0,320.0,0.89
1987-88,Siraha,64590.0,128840.0,1.99,2730.0,4390.0,1.61,14110.0,19750.0,1.4,1650.0,2010.0,1.22,0.0,0.0,0.0,30.0,20.0,0.67
1987-88,Solukhumbu,570.0,830.0,1.46,3530.0,5390.0,1.53,550.0,550.0,1.0,1170.0,1170.0,1.0,0.0,0.0,0.0,610.0,520.0,0.85
1987-88,Sunsari,54360.0,113850.0,2.09,3950.0,6300.0,1.59,11800.0,18050.0,1.53,780.0,780.0,1.0,0.0,0.0,0.0,40.0,30.0,0.75
1987-88,Surkhet,9100.0,14930.0,1.64,13390.0,13730.0,1.03,15700.0,15120.0,0.96,1670.0,1440.0,0.86,0.0,0.0,0.0,700.0,600.0,0.86
1987-88,Syangja,15350.0,31370.0,2.04,24350.0,32030.0,1.32,8300.0,10800.0,1.3,9990.0,9990.0,1.0,0.0,0.0,0.0,50.0,50.0,1.0
1987-88,Tanahu,13690.0,23310.0,1.7,21100.0,29330.0,1.39,3400.0,4940.0,1.45,6480.0,5830.0,0.9,0.0,0.0,0.0,30.0,30.0,1.0
1987-88,Taplejung,2300.0,3780.0,1.64,5690.0,7170.0,1.26,1790.0,1610.0,0.9,2130.0,1920.0,0.9,0.0,0.0,0.0,190.0,140.0,0.74
1987-88,Tehrathum,10590.0,15940.0,1.51,13000.0,14860.0,1.14,1560.0,1620.0,1.04,3000.0,2700.0,0.9,0.0,0.0,0.0,120.0,120.0,1.0
1987-88,Udayapur,10930.0,19070.0,1.74,10200.0,16720.0,1.64,3500.0,3850.0,1.1,870.0,870.0,1.0,0.0,0.0,0.0,30.0,30.0,1.0
1988-89,Achham,3470.0,5550.0,1.6,4200.0,5040.0,1.2,6410.0,6020.0,0.94,1560.0,1480.0,0.95,0.0,0.0,0.0,720.0,570.0,0.79
1988-89,Arghakhanchi,4550.0,8660.0,1.9,9370.0,11990.0,1.28,4930.0,4910.0,1.0,1260.0,1160.0,0.92,0.0,0.0,0.0,500.0,470.0,0.94
1988-89,Baglung,5010.0,10180.0,2.03,10050.0,15660.0,1.56,6180.0,6960.0,1.13,3950.0,4350.0,1.1,0.0,0.0,0.0,410.0,360.0,0.88
1988-89,Baitadi,4200.0,6300.0,1.5,3450.0,4660.0,1.35,7000.0,5130.0,0.73,1000.0,950.0,0.95,0.0,0.0,0.0,700.0,580.0,0.83
1988-89,Bajhang,3550.0,6490.0,1.83,2110.0,2740.0,1.3,5460.0,4680.0,0.86,1100.0,990.0,0.9,0.0,0.0,0.0,720.0,560.0,0.78
1988-89,Bajura,2810.0,5200.0,1.85,1050.0,1360.0,1.3,4530.0,4110.0,0.91,2050.0,1850.0,0.9,0.0,0.0,0.0,940.0,810.0,0.86
1988-89,Banke,32200.0,70840.0,2.2,9550.0,11070.0,1.16,13510.0,20280.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.67
1988-89,Bara,61180.0,188910.0,3.09,8040.0,18800.0,2.34,23210.0,42300.0,1.82,110.0,110.0,1.0,0.0,0.0,0.0,100.0,100.0,1.0
1988-89,Bardiya,33150.0,76180.0,2.3,8960.0,13900.0,1.55,15450.0,24130.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,1.0
1988-89,Bhaktapur,5070.0,29410.0,5.8,2050.0,3560.0,1.74,4580.0,7420.0,1.62,60.0,90.0,1.5,0.0,0.0,0.0,30.0,20.0,0.67
1988-89,Bhojpur,13770.0,25040.0,1.82,16430.0,23350.0,1.42,2110.0,2540.0,1.2,4960.0,4950.0,1.0,0.0,0.0,0.0,80.0,40.0,0.5
1988-89,Chitwan,27830.0,75140.0,2.7,22400.0,40190.0,1.79,7010.0,12910.0,1.84,810.0,890.0,1.1,0.0,0.0,0.0,480.0,480.0,1.0
1988-89,Dadeldhura,6500.0,12350.0,1.9,2610.0,3930.0,1.51,8230.0,9840.0,1.2,3260.0,3280.0,1.01,0.0,0.0,0.0,670.0,580.0,0.87
1988-89,Dailekh,5000.0,8500.0,1.7,9150.0,12810.0,1.4,6200.0,5890.0,0.95,2400.0,2410.0,1.0,0.0,0.0,0.0,810.0,720.0,0.89
1988-89,Dang,36450.0,83830.0,2.3,20350.0,35600.0,1.75,18100.0,28210.0,1.56,400.0,440.0,1.1,0.0,0.0,0.0,150.0,120.0,0.8
1988-89,Darchula,1800.0,2810.0,1.56,6500.0,9750.0,1.5,7310.0,6750.0,0.92,800.0,710.0,0.89,0.0,0.0,0.0,900.0,830.0,0.92
1988-89,Dhading,12700.0,27740.0,2.18,15000.0,23090.0,1.54,4780.0,6800.0,1.42,3600.0,4320.0,1.2,0.0,0.0,0.0,350.0,300.0,0.86
1988-89,Dhankuta,9800.0,20600.0,2.1,19230.0,27560.0,1.43,2750.0,3120.0,1.13,7000.0,7000.0,1.0,0.0,0.0,0.0,40.0,40.0,1.0
1988-89,Dhanusa,54170.0,119780.0,2.21,2210.0,4570.0,2.07,20510.0,33080.0,1.61,800.0,820.0,1.02,0.0,0.0,0.0,310.0,290.0,0.94
1988-89,Dolakha,2400.0,4590.0,1.91,4210.0,5890.0,1.4,4410.0,3820.0,0.87,740.0,700.0,0.95,0.0,0.0,0.0,300.0,270.0,0.9
1988-89,Dolpa,530.0,790.0,1.49,1980.0,1980.0,1.0,590.0,600.0,1.02,1120.0,1010.0,0.9,0.0,0.0,0.0,580.0,540.0,0.93
1988-89,Doti,6530.0,11140.0,1.71,4200.0,6300.0,1.5,10150.0,10950.0,1.08,1560.0,1610.0,1.03,0.0,0.0,0.0,350.0,310.0,0.89
1988-89,Gorkha,16020.0,29170.0,1.82,18050.0,30720.0,1.7,4110.0,5460.0,1.33,6250.0,6330.0,1.01,0.0,0.0,0.0,220.0,220.0,1.0
1988-89,Gulmi,10110.0,18740.0,1.85,21500.0,27850.0,1.3,4310.0,3990.0,0.93,3850.0,3570.0,0.93,0.0,0.0,0.0,380.0,340.0,0.89
1988-89,Humla,550.0,880.0,1.6,190.0,210.0,1.11,620.0,500.0,0.81,1100.0,1000.0,0.91,0.0,0.0,0.0,810.0,800.0,0.99
1988-89,Ilam,10700.0,21420.0,2.0,15200.0,20240.0,1.33,4130.0,5990.0,1.45,3000.0,3020.0,1.01,0.0,0.0,0.0,130.0,120.0,0.92
1988-89,Jajarkot,3390.0,5420.0,1.6,8850.0,9660.0,1.09,5900.0,5440.0,0.92,2200.0,2350.0,1.07,0.0,0.0,0.0,800.0,750.0,0.94
1988-89,Jhapa,86890.0,216770.0,2.49,10820.0,16000.0,1.48,8250.0,14230.0,1.72,1260.0,1260.0,1.0,0.0,0.0,0.0,20.0,10.0,0.5
1988-89,Jumla,1550.0,2480.0,1.6,1350.0,1760.0,1.3,1780.0,2710.0,1.52,1270.0,1190.0,0.94,0.0,0.0,0.0,1500.0,1460.0,0.97
1988-89,Kailali,50200.0,110440.0,2.2,11650.0,16550.0,1.42,17070.0,29210.0,1.71,1100.0,1100.0,1.0,0.0,0.0,0.0,120.0,120.0,1.0
1988-89,Kalikot,1070.0,1760.0,1.64,1140.0,1260.0,1.11,5150.0,4400.0,0.85,1110.0,1050.0,0.95,0.0,0.0,0.0,800.0,750.0,0.94
1988-89,Kanchanpur,35650.0,85560.0,2.4,12000.0,18310.0,1.53,12080.0,17400.0,1.44,310.0,280.0,0.9,0.0,0.0,0.0,280.0,290.0,1.04
1988-89,Kapilbastu,71020.0,140450.0,1.98,550.0,970.0,1.76,21680.0,30150.0,1.39,100.0,90.0,0.9,0.0,0.0,0.0,130.0,150.0,1.15
1988-89,Kaski,18590.0,41010.0,2.21,15550.0,22260.0,1.43,6900.0,9660.0,1.4,10370.0,11410.0,1.1,0.0,0.0,0.0,90.0,100.0,1.11
1988-89,Kathmandu,10260.0,49250.0,4.8,8740.0,14460.0,1.65,7230.0,12410.0,1.72,1000.0,1450.0,1.45,0.0,0.0,0.0,20.0,10.0,0.5
1988-89,Kavre,10700.0,37450.0,3.5,22100.0,33500.0,1.52,13500.0,20580.0,1.52,1000.0,1500.0,1.5,0.0,0.0,0.0,310.0,300.0,0.97
1988-89,Khotang,14000.0,23720.0,1.69,15000.0,18320.0,1.22,9760.0,10870.0,1.11,6080.0,5470.0,0.9,0.0,0.0,0.0,190.0,180.0,0.95
1988-89,Lalitpur,4450.0,19580.0,4.4,6310.0,10380.0,1.65,4800.0,9010.0,1.88,1200.0,1800.0,1.5,0.0,0.0,0.0,30.0,40.0,1.33
1988-89,Lamjung,11000.0,23150.0,2.1,16000.0,24500.0,1.53,4160.0,5660.0,1.36,8500.0,7820.0,0.92,0.0,0.0,0.0,200.0,210.0,1.05
1988-89,Mahottari,50330.0,111350.0,2.21,2700.0,5220.0,1.93,16870.0,27260.0,1.62,1200.0,1190.0,0.99,0.0,0.0,0.0,270.0,190.0,0.7
1988-89,Makwanpur,12630.0,31620.0,2.5,18280.0,28640.0,1.57,5800.0,9000.0,1.55,3600.0,4800.0,1.33,0.0,0.0,0.0,200.0,240.0,1.2
1988-89,Manang,0.0,0.0,0.0,500.0,570.0,1.14,430.0,760.0,1.77,910.0,820.0,0.9,0.0,0.0,0.0,580.0,600.0,1.03
1988-89,Morang,80400.0,191600.0,2.38,9000.0,13500.0,1.5,13330.0,23960.0,1.8,1100.0,1110.0,1.01,0.0,0.0,0.0,100.0,90.0,0.9
1988-89,Mugu,1120.0,1680.0,1.5,1020.0,1020.0,1.0,1250.0,1390.0,1.11,670.0,600.0,0.9,0.0,0.0,0.0,1020.0,920.0,0.9
1988-89,Mustang,0.0,0.0,0.0,480.0,480.0,1.0,910.0,990.0,1.09,660.0,590.0,0.89,0.0,0.0,0.0,1030.0,990.0,0.96
1988-89,Myagdi,1400.0,2520.0,1.8,6500.0,8830.0,1.36,3180.0,3380.0,1.06,4250.0,4670.0,1.1,0.0,0.0,0.0,300.0,270.0,0.9
1988-89,Nawalparasi,35030.0,81370.0,2.32,4060.0,8380.0,2.06,14140.0,22470.0,1.59,500.0,500.0,1.0,0.0,0.0,0.0,80.0,100.0,1.25
1988-89,Nuwakot,16380.0,39840.0,2.43,19040.0,28180.0,1.48,5570.0,7490.0,1.34,2700.0,2750.0,1.02,0.0,0.0,0.0,70.0,60.0,0.86
1988-89,Okhaldhunga,5480.0,9430.0,1.72,9100.0,12740.0,1.4,1500.0,1700.0,1.13,2500.0,2400.0,0.96,0.0,0.0,0.0,110.0,100.0,0.91
1988-89,Palpa,8780.0,20190.0,2.3,19950.0,28030.0,1.41,5400.0,6700.0,1.24,4600.0,4600.0,1.0,0.0,0.0,0.0,350.0,340.0,0.97
1988-89,Panchthar,11710.0,20730.0,1.77,16000.0,24640.0,1.54,3980.0,4000.0,1.01,6100.0,5150.0,0.84,0.0,0.0,0.0,510.0,400.0,0.78
1988-89,Parbat,6330.0,12690.0,2.0,7500.0,11850.0,1.58,5620.0,8160.0,1.45,3560.0,3200.0,0.9,0.0,0.0,0.0,330.0,250.0,0.76
1988-89,Parsa,45960.0,135020.0,2.94,4480.0,9510.0,2.12,16650.0,28800.0,1.73,300.0,300.0,1.0,0.0,0.0,0.0,90.0,60.0,0.67
1988-89,Pyuthan,7100.0,13920.0,1.96,10550.0,13950.0,1.32,8680.0,10080.0,1.16,2280.0,2180.0,0.96,0.0,0.0,0.0,570.0,400.0,0.7
1988-89,Ramechhap,5990.0,10180.0,1.7,17280.0,25660.0,1.48,3700.0,3780.0,1.02,2150.0,2180.0,1.01,0.0,0.0,0.0,330.0,290.0,0.88
1988-89,Rasuwa,1140.0,2180.0,1.91,2390.0,3580.0,1.5,890.0,900.0,1.01,1300.0,1290.0,0.99,0.0,0.0,0.0,330.0,270.0,0.82
1988-89,Rautahat,54990.0,110190.0,2.0,2700.0,5240.0,1.94,18780.0,27780.0,1.48,510.0,520.0,1.02,0.0,0.0,0.0,720.0,700.0,0.97
1988-89,Rolpa,5000.0,9000.0,1.8,8200.0,11480.0,1.4,8130.0,8100.0,1.0,850.0,820.0,0.96,0.0,0.0,0.0,1670.0,1530.0,0.92
1988-89,Rukum,3600.0,6480.0,1.8,21530.0,27990.0,1.3,10050.0,9470.0,0.94,610.0,550.0,0.9,0.0,0.0,0.0,1030.0,1000.0,0.97
1988-89,Rupandehi,69050.0,158850.0,2.3,850.0,1620.0,1.91,20310.0,33110.0,1.63,100.0,90.0,0.9,0.0,0.0,0.0,30.0,30.0,1.0
1988-89,Salyan,6980.0,13420.0,1.92,20800.0,24960.0,1.2,14890.0,14600.0,0.98,3550.0,3500.0,0.99,0.0,0.0,0.0,1380.0,1260.0,0.91
1988-89,Sankhuwasabha,13440.0,29110.0,2.17,9600.0,14730.0,1.53,1590.0,2300.0,1.45,3000.0,3000.0,1.0,0.0,0.0,0.0,230.0,240.0,1.04
1988-89,Saptari,68100.0,116370.0,1.71,580.0,980.0,1.69,11920.0,17100.0,1.43,330.0,330.0,1.0,0.0,0.0,0.0,80.0,70.0,0.88
1988-89,Sarlahi,53070.0,123150.0,2.32,8990.0,15980.0,1.78,14400.0,22270.0,1.55,680.0,820.0,1.21,0.0,0.0,0.0,200.0,180.0,0.9
1988-89,Sindhuli,6300.0,12720.0,2.02,10000.0,14240.0,1.42,4250.0,5880.0,1.38,2160.0,2180.0,1.01,0.0,0.0,0.0,210.0,200.0,0.95
1988-89,Sindhupalchok,5170.0,10610.0,2.05,10040.0,15060.0,1.5,4360.0,6020.0,1.38,2600.0,2860.0,1.1,0.0,0.0,0.0,310.0,340.0,1.1
1988-89,Siraha,64330.0,118300.0,1.84,2760.0,4320.0,1.57,13150.0,20250.0,1.54,1540.0,1540.0,1.0,0.0,0.0,0.0,30.0,20.0,0.67
1988-89,Solukhumbu,720.0,1080.0,1.5,4050.0,6150.0,1.52,1150.0,1280.0,1.11,1180.0,1180.0,1.0,0.0,0.0,0.0,560.0,520.0,0.93
1988-89,Sunsari,56380.0,130540.0,2.32,5000.0,8320.0,1.66,11840.0,18950.0,1.6,580.0,580.0,1.0,0.0,0.0,0.0,50.0,40.0,0.8
1988-89,Surkhet,9250.0,17440.0,1.89,14520.0,21050.0,1.45,16630.0,19950.0,1.2,1670.0,1440.0,0.86,0.0,0.0,0.0,990.0,950.0,0.96
1988-89,Syangja,16700.0,34480.0,2.06,34200.0,47420.0,1.39,8240.0,11480.0,1.39,22500.0,22030.0,0.98,0.0,0.0,0.0,70.0,40.0,0.57
1988-89,Tanahu,14750.0,32950.0,2.23,19980.0,32880.0,1.65,3580.0,4890.0,1.37,7500.0,7120.0,0.95,0.0,0.0,0.0,80.0,50.0,0.62
1988-89,Taplejung,2350.0,4280.0,1.82,5580.0,6860.0,1.23,1780.0,1930.0,1.08,2700.0,2780.0,1.03,0.0,0.0,0.0,220.0,160.0,0.73
1988-89,Tehrathum,10460.0,20930.0,2.0,16060.0,21370.0,1.33,1500.0,1540.0,1.03,3000.0,2700.0,0.9,0.0,0.0,0.0,120.0,110.0,0.92
1988-89,Udayapur,11230.0,21710.0,1.93,9500.0,15430.0,1.62,3450.0,4210.0,1.22,880.0,910.0,1.03,0.0,0.0,0.0,40.0,40.0,1.0
1990-91,Achham,5290.0,10900.0,2.06,5140.0,7510.0,1.46,6450.0,6500.0,1.01,1700.0,2100.0,1.24,0.0,0.0,0.0,700.0,660.0,0.94
1990-91,Arghakhanchi,4820.0,9670.0,2.01,14500.0,23200.0,1.6,4900.0,5420.0,1.11,1730.0,2180.0,1.26,0.0,0.0,0.0,480.0,480.0,1.0
1990-91,Baglung,5190.0,12060.0,2.32,14810.0,20070.0,1.36,6200.0,7400.0,1.19,4140.0,4950.0,1.2,0.0,0.0,0.0,420.0,370.0,0.88
1990-91,Baitadi,5000.0,9000.0,1.8,7620.0,11430.0,1.5,7110.0,7000.0,0.98,1360.0,1560.0,1.15,0.0,0.0,0.0,710.0,600.0,0.85
1990-91,Bajhang,3800.0,7880.0,2.07,2490.0,3410.0,1.37,5400.0,5050.0,0.94,1210.0,1530.0,1.26,0.0,0.0,0.0,700.0,600.0,0.86
1990-91,Bajura,2630.0,5010.0,1.9,780.0,1120.0,1.44,4510.0,4390.0,0.97,2000.0,2390.0,1.2,0.0,0.0,0.0,930.0,810.0,0.87
1990-91,Banke,32250.0,81400.0,2.52,10030.0,17410.0,1.74,8780.0,20260.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,1.5
1990-91,Bara,60220.0,181560.0,3.01,6450.0,18320.0,2.84,22170.0,42700.0,1.93,180.0,200.0,1.11,0.0,0.0,0.0,110.0,100.0,0.91
1990-91,Bardiya,32150.0,80400.0,2.5,9760.0,17560.0,1.8,14680.0,24100.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.0,0.9
1990-91,Bhaktapur,4770.0,31480.0,6.6,2130.0,6390.0,3.0,4500.0,7530.0,1.67,100.0,140.0,1.4,0.0,0.0,0.0,40.0,30.0,0.75
1990-91,Bhojpur,12820.0,28590.0,2.23,16030.0,24410.0,1.52,2100.0,2290.0,1.09,5000.0,5910.0,1.18,0.0,0.0,0.0,90.0,70.0,0.78
1990-91,Chitwan,28000.0,92300.0,3.3,22100.0,46610.0,2.11,6930.0,11640.0,1.68,700.0,810.0,1.16,0.0,0.0,0.0,460.0,440.0,0.96
1990-91,Dadeldhura,6500.0,13000.0,2.0,2530.0,4500.0,1.78,8300.0,8300.0,1.0,3150.0,3780.0,1.2,0.0,0.0,0.0,650.0,600.0,0.92
1990-91,Dailekh,5000.0,9000.0,1.8,10140.0,14310.0,1.41,6220.0,6300.0,1.01,2600.0,3250.0,1.25,0.0,0.0,0.0,800.0,750.0,0.94
1990-91,Dang,36550.0,92630.0,2.53,20500.0,39040.0,1.9,17500.0,29090.0,1.66,400.0,440.0,1.1,0.0,0.0,0.0,160.0,150.0,0.94
1990-91,Darchula,1650.0,3100.0,1.88,6070.0,8500.0,1.4,7280.0,7090.0,0.97,1500.0,1860.0,1.24,0.0,0.0,0.0,910.0,810.0,0.89
1990-91,Dhading,13100.0,29960.0,2.29,16420.0,26820.0,1.63,4800.0,7170.0,1.49,4000.0,4800.0,1.2,0.0,0.0,0.0,330.0,330.0,1.0
1990-91,Dhankuta,9250.0,22280.0,2.41,19090.0,30410.0,1.59,2730.0,3910.0,1.43,7000.0,7030.0,1.0,0.0,0.0,0.0,40.0,50.0,1.25
1990-91,Dhanusa,53580.0,122370.0,2.28,2730.0,5220.0,1.91,19100.0,34460.0,1.8,900.0,900.0,1.0,0.0,0.0,0.0,300.0,290.0,0.97
1990-91,Dolakha,2110.0,5060.0,2.4,4550.0,8190.0,1.8,4400.0,4520.0,1.03,1440.0,1800.0,1.25,0.0,0.0,0.0,310.0,270.0,0.87
1990-91,Dolpa,520.0,780.0,1.5,2010.0,2730.0,1.36,570.0,610.0,1.07,300.0,350.0,1.17,0.0,0.0,0.0,590.0,570.0,0.97
1990-91,Doti,6730.0,11510.0,1.71,4200.0,6550.0,1.56,10100.0,11160.0,1.1,1940.0,2410.0,1.24,0.0,0.0,0.0,330.0,320.0,0.97
1990-91,Gorkha,16820.0,35210.0,2.09,19340.0,29460.0,1.52,4130.0,5370.0,1.3,12950.0,15780.0,1.22,0.0,0.0,0.0,210.0,230.0,1.1
1990-91,Gulmi,10420.0,19340.0,1.86,21750.0,32530.0,1.5,4280.0,4850.0,1.13,2750.0,3500.0,1.27,0.0,0.0,0.0,360.0,370.0,1.03
1990-91,Humla,520.0,830.0,1.6,50.0,80.0,1.6,610.0,630.0,1.03,1110.0,1220.0,1.1,0.0,0.0,0.0,820.0,780.0,0.95
1990-91,Ilam,11640.0,23520.0,2.02,15240.0,26660.0,1.75,4140.0,5620.0,1.36,3260.0,3560.0,1.09,0.0,0.0,0.0,120.0,120.0,1.0
1990-91,Jajarkot,3520.0,6290.0,1.79,8850.0,12900.0,1.46,5880.0,6000.0,1.02,2100.0,2560.0,1.22,0.0,0.0,0.0,780.0,770.0,0.99
1990-91,Jhapa,88550.0,206900.0,2.34,10500.0,13330.0,1.27,8110.0,13950.0,1.72,2000.0,2150.0,1.08,0.0,0.0,0.0,30.0,20.0,0.67
1990-91,Jumla,1300.0,2400.0,1.85,1260.0,1760.0,1.4,1800.0,2030.0,1.13,1360.0,1450.0,1.07,0.0,0.0,0.0,1510.0,1480.0,0.98
1990-91,Kailali,50300.0,126860.0,2.52,11870.0,18030.0,1.52,17100.0,23210.0,1.36,600.0,600.0,1.0,0.0,0.0,0.0,110.0,120.0,1.09
1990-91,Kalikot,1120.0,2020.0,1.8,1780.0,2670.0,1.5,5010.0,5070.0,1.01,1100.0,1230.0,1.12,0.0,0.0,0.0,810.0,780.0,0.96
1990-91,Kanchanpur,43700.0,100510.0,2.3,11760.0,16130.0,1.37,12100.0,17640.0,1.46,210.0,220.0,1.05,0.0,0.0,0.0,270.0,280.0,1.04
1990-91,Kapilbastu,70710.0,171600.0,2.43,870.0,1860.0,2.14,15870.0,33600.0,2.12,120.0,130.0,1.08,0.0,0.0,0.0,120.0,130.0,1.08
1990-91,Kaski,18040.0,41180.0,2.28,15450.0,24010.0,1.55,6530.0,9620.0,1.47,10100.0,11450.0,1.13,0.0,0.0,0.0,100.0,90.0,0.9
1990-91,Kathmandu,9830.0,46990.0,4.78,5020.0,14060.0,2.8,7200.0,12150.0,1.69,1000.0,1470.0,1.47,0.0,0.0,0.0,30.0,20.0,0.67
1990-91,Kavre,10640.0,44950.0,4.22,22200.0,45150.0,2.03,12350.0,18360.0,1.49,1000.0,1460.0,1.46,0.0,0.0,0.0,320.0,300.0,0.94
1990-91,Khotang,12660.0,22450.0,1.77,14840.0,17830.0,1.2,9740.0,10870.0,1.12,4200.0,4250.0,1.01,0.0,0.0,0.0,200.0,180.0,0.9
1990-91,Lalitpur,4200.0,19740.0,4.7,5400.0,13500.0,2.5,4780.0,8200.0,1.72,1250.0,1860.0,1.49,0.0,0.0,0.0,40.0,30.0,0.75
1990-91,Lamjung,12010.0,24660.0,2.05,10380.0,18120.0,1.75,4110.0,5670.0,1.38,4800.0,6150.0,1.28,0.0,0.0,0.0,220.0,210.0,0.95
1990-91,Mahottari,48490.0,111220.0,2.29,3080.0,6460.0,2.1,16280.0,28680.0,1.76,1830.0,1960.0,1.07,0.0,0.0,0.0,280.0,250.0,0.89
1990-91,Makwanpur,12950.0,33940.0,2.62,19310.0,33040.0,1.71,5710.0,9740.0,1.71,4200.0,5580.0,1.33,0.0,0.0,0.0,210.0,180.0,0.86
1990-91,Manang,0.0,0.0,0.0,130.0,210.0,1.62,450.0,520.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,590.0,550.0,0.93
1990-91,Morang,84400.0,200980.0,2.38,12350.0,21250.0,1.72,13400.0,21990.0,1.64,1000.0,1090.0,1.09,0.0,0.0,0.0,110.0,100.0,0.91
1990-91,Mugu,1150.0,1840.0,1.6,1630.0,2260.0,1.39,1240.0,1370.0,1.1,670.0,750.0,1.12,0.0,0.0,0.0,1000.0,980.0,0.98
1990-91,Mustang,0.0,0.0,0.0,970.0,1480.0,1.53,920.0,1000.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,990.0,0.95
1990-91,Myagdi,1280.0,2820.0,2.2,6450.0,9040.0,1.4,3220.0,3870.0,1.2,4450.0,4650.0,1.04,0.0,0.0,0.0,320.0,270.0,0.84
1990-91,Nawalparasi,34660.0,92610.0,2.67,7540.0,13410.0,1.78,13920.0,23150.0,1.66,510.0,520.0,1.02,0.0,0.0,0.0,70.0,80.0,1.14
1990-91,Nuwakot,17010.0,43170.0,2.54,19780.0,29670.0,1.5,5550.0,8690.0,1.57,4140.0,4970.0,1.2,0.0,0.0,0.0,80.0,70.0,0.88
1990-91,Okhaldhunga,5470.0,9710.0,1.78,8950.0,11750.0,1.31,1580.0,1640.0,1.04,2500.0,2970.0,1.19,0.0,0.0,0.0,130.0,100.0,0.77
1990-91,Palpa,7610.0,18390.0,2.42,18810.0,25420.0,1.35,5440.0,7680.0,1.41,3150.0,3750.0,1.19,0.0,0.0,0.0,340.0,330.0,0.97
1990-91,Panchthar,9690.0,19530.0,2.02,15170.0,22130.0,1.46,4030.0,4020.0,1.0,6200.0,6600.0,1.06,0.0,0.0,0.0,500.0,430.0,0.86
1990-91,Parbat,6210.0,11530.0,1.86,11500.0,18740.0,1.63,5530.0,7310.0,1.32,9000.0,10500.0,1.17,0.0,0.0,0.0,310.0,320.0,1.03
1990-91,Parsa,45600.0,133970.0,2.94,4690.0,10650.0,2.27,16550.0,27300.0,1.65,290.0,290.0,1.0,0.0,0.0,0.0,80.0,90.0,1.12
1990-91,Pyuthan,6120.0,11920.0,1.95,10530.0,15700.0,1.49,8610.0,8850.0,1.03,2300.0,2740.0,1.19,0.0,0.0,0.0,580.0,550.0,0.95
1990-91,Ramechhap,4930.0,8920.0,1.81,16900.0,23960.0,1.42,3640.0,4070.0,1.12,2250.0,2600.0,1.16,0.0,0.0,0.0,340.0,300.0,0.88
1990-91,Rasuwa,1070.0,2280.0,2.13,2330.0,3560.0,1.53,980.0,950.0,0.97,1300.0,1350.0,1.04,0.0,0.0,0.0,320.0,300.0,0.94
1990-91,Rautahat,52440.0,95700.0,1.82,4910.0,9980.0,2.03,28530.0,28730.0,1.01,510.0,610.0,1.2,0.0,0.0,0.0,710.0,700.0,0.99
1990-91,Rolpa,4710.0,8710.0,1.85,10750.0,16220.0,1.51,8100.0,8150.0,1.01,1200.0,1480.0,1.23,0.0,0.0,0.0,1680.0,1500.0,0.89
1990-91,Rukum,4740.0,9480.0,2.0,18950.0,30620.0,1.62,10020.0,10050.0,1.0,1250.0,1450.0,1.16,0.0,0.0,0.0,1020.0,1010.0,0.99
1990-91,Rupandehi,69230.0,159250.0,2.3,1520.0,2620.0,1.72,17500.0,30870.0,1.76,90.0,100.0,1.11,0.0,0.0,0.0,20.0,30.0,1.5
1990-91,Salyan,6050.0,11900.0,1.97,21700.0,30940.0,1.43,14570.0,15000.0,1.03,3500.0,4110.0,1.17,0.0,0.0,0.0,1400.0,1280.0,0.91
1990-91,Sankhuwasabha,11620.0,28560.0,2.46,9970.0,15410.0,1.55,1610.0,2160.0,1.34,6880.0,6810.0,0.99,0.0,0.0,0.0,250.0,220.0,0.88
1990-91,Saptari,66300.0,146200.0,2.21,950.0,1750.0,1.84,11480.0,18950.0,1.65,350.0,350.0,1.0,0.0,0.0,0.0,60.0,80.0,1.33
1990-91,Sarlahi,48650.0,120430.0,2.48,10190.0,19120.0,1.88,14310.0,22750.0,1.59,620.0,680.0,1.1,0.0,0.0,0.0,210.0,190.0,0.9
1990-91,Sindhuli,10820.0,28190.0,2.61,17000.0,26410.0,1.55,4290.0,6330.0,1.48,3300.0,4130.0,1.25,0.0,0.0,0.0,230.0,200.0,0.87
